timestamp,ticker,side,quantity,price,value,pnl_gbp
2022-12-08T00:00:00,MSFT,SELL,3.8281519517700615,238.33972533236704,912.4006847154412,7.63094067134989
2022-12-09T00:00:00,MSFT,BUY,3.732407878857834,238.68028712365015,890.8521841883618,
2022-12-12T00:00:00,MSFT,SELL,3.732407878857834,240.88041291261746,899.0639510175818,8.211766829219982
2022-12-13T00:00:00,MSFT,BUY,3.660046635406242,255.25234509131707,934.2354868310281,
2022-12-13T00:00:00,SPY,BUY,2.359074764381725,392.92029179402226,926.9283447847818,
2022-12-16T00:00:00,SPY,SELL,2.359074764381725,369.8898933523139,872.5979130072914,-54.33043177749039
2022-12-19T00:00:00,MSFT,SELL,3.660046635406242,238.35917359073804,872.4056913189931,-61.829795512034934
2023-01-09T00:00:00,SPY,BUY,2.3844852506642065,375.6244300590392,895.6709132649278,
2023-01-12T00:00:00,AAPL,BUY,6.12284295819376,131.8987477693557,807.5953189741746,
2023-01-13T00:00:00,MSFT,BUY,3.1311746204690865,231.16969968957486,723.8326966894573,
2023-01-19T00:00:00,MSFT,SELL,3.1311746204690865,227.57335051227787,712.57189941916,-11.260797270297303
2023-01-23T00:00:00,MSFT,BUY,3.1043149253193114,235.16888725909928,730.0382866891564,
2023-02-21T00:00:00,SPY,SELL,2.3844852506642065,387.06015511601294,922.9392309939327,27.268317729004934
2023-02-22T00:00:00,AAPL,SELL,6.12284295819376,146.59732702304404,897.592411453073,89.99709247889848
2023-02-22T00:00:00,MSFT,SELL,3.1043149253193114,247.9636321964642,769.757204363872,39.71891767471561
2023-03-06T00:00:00,AAPL,BUY,6.06805313493622,151.7454268840024,920.7993133157057,
2023-03-13T00:00:00,AAPL,SELL,6.06805313493622,145.55354104387172,883.2266210323336,-37.572692283372135
2023-03-14T00:00:00,AAPL,BUY,6.066570399567943,149.26880938669132,905.5497406040511,
2023-03-15T00:00:00,MSFT,BUY,3.1943169635539754,254.21957204876728,812.0578914628094,
2023-03-22T00:00:00,SPY,BUY,1.9137097585646679,385.1328960309848,737.0325814787673,
2023-03-23T00:00:00,SPY,SELL,1.9137097585646679,380.85459998183893,728.8451645794881,-8.187416899279128
2023-03-27T00:00:00,SPY,BUY,1.9269533127740015,384.5437685820386,740.9978887757583,
2023-04-13T00:00:00,AAPL,SELL,6.066570399567943,159.1626064727675,965.5711571457723,60.02141654172124
2023-04-14T00:00:00,AAPL,BUY,4.639735115326877,162.4018673899656,753.5016469238822,
2023-04-25T00:00:00,MSFT,SELL,3.1943169635539754,272.7707347804764,871.3161852703581,59.25829380754874
2023-04-26T00:00:00,AAPL,SELL,4.639735115326877,160.57074590279333,745.0057282594195,-8.495918664462693
2023-04-26T00:00:00,SPY,SELL,1.9269533127740015,392.0655268230609,755.4919657361813,14.494076960423058
2023-04-27T00:00:00,MSFT,BUY,3.1570487497021182,289.41218000789434,913.6883610424871,
2023-04-28T00:00:00,AAPL,BUY,4.964453795571534,166.2500023359141,825.3404551103051,
2023-04-28T00:00:00,SPY,BUY,2.070932914297978,397.4577524935032,823.1083416816952,
2023-05-03T00:00:00,SPY,SELL,2.070932914297978,396.53834343731427,821.2043072055297,-1.9040344761654069
2023-05-08T00:00:00,SPY,BUY,1.8724507928546927,398.8873104782001,746.8968607645818,
2023-05-10T00:00:00,SPY,SELL,1.8724507928546927,398.96749976055753,747.0470112499104,0.1501504853285951
2023-05-11T00:00:00,SPY,BUY,1.8714888298606625,397.90207669375576,744.6692919107245,
2023-05-17T00:00:00,SPY,SELL,1.8714888298606625,397.4926504897546,743.9030553432841,-0.7662365674403873
2023-05-18T00:00:00,SPY,BUY,1.8605800967534436,400.7514369916263,745.6301474119616,
2023-05-25T00:00:00,SPY,SELL,1.8605800967534436,399.7965375944059,743.8534805990914,-1.7766668128701895
2023-05-26T00:00:00,SPY,BUY,1.8627607785952751,401.1668183897963,747.2778149703662,
2023-06-27T00:00:00,MSFT,SELL,3.1570487497021182,324.56648803284304,1024.6722252392947,110.98386419680753
2023-06-28T00:00:00,MSFT,BUY,2.355898202918004,327.96025646543586,772.6409788354481,
2023-07-11T00:00:00,MSFT,SELL,2.355898202918004,323.784082719035,762.8023386112288,-9.838640224219262
2023-07-13T00:00:00,MSFT,BUY,2.3346922576012483,332.7621191979428,776.8971433144208,
2023-07-27T00:00:00,MSFT,SELL,2.3346922576012483,332.9970619907644,777.4456624338005,0.5485191193797618
2023-08-03T00:00:00,AAPL,SELL,4.964453795571534,188.9064456394982,937.8173210629344,112.47686595262928
2023-08-03T00:00:00,SPY,SELL,1.8627607785952751,433.50100955787184,807.5086780858592,60.23086311549298
2023-08-24T00:00:00,MSFT,BUY,2.9194266044281645,326.8771291968251,954.2937873563135,
2023-08-25T00:00:00,MSFT,SELL,2.9194266044281645,315.070492285922,919.8251774497994,-34.468609906514075
2023-08-29T00:00:00,AAPL,BUY,5.240293047431939,177.79601819454533,931.7032380059584,
2023-08-29T00:00:00,MSFT,BUY,2.938878052207984,316.1039549470604,928.9909754100572,
2023-08-30T00:00:00,SPY,BUY,1.7391037727827299,435.79407403564886,757.8911183117532,
2023-09-08T00:00:00,AAPL,SELL,5.240293047431939,176.10774204698285,922.8561762477415,-8.84706175821691
2023-09-18T00:00:00,SPY,SELL,1.7391037727827299,430.18505840909864,748.1364580740225,-9.754660237730718
2023-09-19T00:00:00,MSFT,SELL,2.938878052207984,319.67698141074607,939.4916644641413,10.500689054084091
2023-10-06T00:00:00,AAPL,BUY,5.3940301293751665,171.95850419405474,927.5493526250171,
2023-10-09T00:00:00,MSFT,BUY,2.6300594961177794,318.92243159915546,838.7849697523318,
2023-10-11T00:00:00,SPY,BUY,1.8106995463660485,423.8370596135155,767.4415715753124,
2023-10-20T00:00:00,AAPL,SELL,5.3940301293751665,173.10596049073908,933.7387664614738,6.1894138364566516
2023-10-20T00:00:00,SPY,SELL,1.8106995463660485,413.61069099477334,748.9246905563839,-18.51688101892853
2023-11-03T00:00:00,AAPL,BUY,4.852546231044614,172.39381887833324,836.5489760534438,
2023-11-03T00:00:00,SPY,BUY,2.0342606115980426,421.40476186500194,857.2471086018263,
2023-12-05T00:00:00,MSFT,SELL,2.6300594961177794,359.8840887367156,946.5165650836925,107.73159533136072
2023-12-06T00:00:00,MSFT,BUY,2.1318104586956723,367.5814380649263,783.6139540892054,
2023-12-07T00:00:00,MSFT,SELL,2.1318104586956723,361.63221833692774,770.9313452519795,-12.682608837225985
2023-12-11T00:00:00,MSFT,BUY,2.118794292835703,362.60219479937945,768.2794609106251,
2023-12-12T00:00:00,MSFT,SELL,2.118794292835703,364.2052192891212,771.6759400507657,3.3964791401406274
2023-12-13T00:00:00,MSFT,BUY,2.11882225388818,370.02191667975666,784.0106714874264,
2023-12-14T00:00:00,MSFT,SELL,2.11882225388818,366.6211321627735,776.8050135721641,-7.20565791526235
2023-12-26T00:00:00,AAPL,SELL,4.852546231044614,191.42776027747306,928.9120566517637,92.36308059831993
2023-12-26T00:00:00,MSFT,BUY,2.11583192019851,369.0181652428361,780.780413153881,
2024-01-03T00:00:00,MSFT,SELL,2.11583192019851,362.3982346821818,766.7737527641509,-14.006660389730087
2024-01-05T00:00:00,SPY,SELL,2.0342606115980426,455.75576129267114,927.1259937065607,69.87888510473442
2024-01-09T00:00:00,MSFT,BUY,2.5902899595620985,366.0759019278123,948.2427332012517,
2024-01-09T00:00:00,SPY,BUY,2.0600646386490546,460.94675183820254,949.5801037620222,
2024-01-18T00:00:00,SPY,SELL,2.0600646386490546,462.11205533987766,951.9807042991171,2.400600537094874
2024-01-19T00:00:00,AAPL,BUY,4.62939727582108,187.5707545903238,868.3395403241492,
2024-01-19T00:00:00,SPY,BUY,1.8586548425146974,466.59291783768674,867.2351862220788,
2024-02-01T00:00:00,AAPL,SELL,4.62939727582108,181.91621146356567,842.1624137771224,-26.177126547026774
2024-02-07T00:00:00,AAPL,BUY,4.159996313992383,188.86856879576487,785.6925500193986,
2024-02-09T00:00:00,AAPL,SELL,4.159996313992383,186.76167833183948,776.9278934554833,-8.76465656391531
2024-02-20T00:00:00,MSFT,SELL,2.5902899595620985,396.74717647506554,1027.6902277079744,79.4474945067227
2024-02-23T00:00:00,MSFT,BUY,2.161148527640252,409.7958553997982,885.6297095303514,
2024-02-27T00:00:00,MSFT,SELL,2.161148527640252,401.420698980031,867.5297525650146,-18.099956965336787
2024-03-01T00:00:00,MSFT,BUY,2.1465306627606004,405.4580102987727,870.3280515682189,
2024-03-06T00:00:00,MSFT,SELL,2.1465306627606004,396.4815729877437,851.0598536377468,-19.268197930472184
2024-03-08T00:00:00,MSFT,BUY,2.1655973640575246,402.1948262761411,870.9920556211852,
2024-03-11T00:00:00,MSFT,SELL,2.1655973640575246,397.2588513695763,860.3027213744743,-10.689334246710814
2024-03-13T00:00:00,MSFT,BUY,2.1310955811315067,412.19156447108406,878.4196216240098,
2024-03-20T00:00:00,AAPL,BUY,4.516960223454689,174.30936773536277,787.3484806361697,
2024-03-22T00:00:00,AAPL,SELL,4.516960223454689,170.0407166734435,768.0671535816728,-19.281327054496955
2024-03-28T00:00:00,AAPL,BUY,4.578488982592684,170.37121131336727,780.042713949222,
2024-04-01T00:00:00,AAPL,SELL,4.578488982592684,169.47643202534525,775.9459768371611,-4.096737112060964
2024-04-05T00:00:00,MSFT,SELL,2.1310955811315067,413.2471771165851,880.6692330682235,2.2496114442137696
2024-04-05T00:00:00,SPY,SELL,1.8586548425146974,503.1051221054732,935.0987714952859,67.86358527320704
2024-04-08T00:00:00,MSFT,BUY,2.286993109777472,419.16159234171073,958.619673568846,
2024-04-08T00:00:00,SPY,BUY,1.8885907202741075,508.70796056403486,960.7411336508029,
2024-04-11T00:00:00,SPY,SELL,1.8885907202741075,504.29812998203914,952.4127685356648,-8.328365115138126
2024-04-12T00:00:00,AAPL,BUY,4.99587010061259,172.86109627751588,863.5915824519559,
2024-04-15T00:00:00,MSFT,SELL,2.286993109777472,419.7311054705404,959.9221461704072,1.3024726015612487
2024-04-17T00:00:00,AAPL,SELL,4.99587010061259,167.91223270282143,838.8677028871292,-24.72387956482669
2024-04-26T00:00:00,AAPL,BUY,5.675020898347552,168.51625117962604,956.3332471555631,
2024-04-29T00:00:00,AAPL,SELL,5.675020898347552,171.63460289251955,974.0299582946317,17.69671113906861
2024-04-30T00:00:00,AAPL,BUY,5.566719367596476,171.9385490398202,957.1336509764036,
2024-04-30T00:00:00,SPY,BUY,1.9169084655886137,498.3309987534867,955.2549101757876,
2024-05-01T00:00:00,SPY,SELL,1.9169084655886137,490.31376396606527,939.8866049411679,-15.368305234619697
2024-05-02T00:00:00,AAPL,SELL,5.566719367596476,170.78321377618084,950.7022237882352,-6.4314271881684135
2024-05-03T00:00:00,AAPL,BUY,5.569762338288943,185.15161503353465,1031.2504922871542,
2024-05-06T00:00:00,SPY,BUY,1.7124194954504575,503.4165820126891,862.060369371563,
2024-05-07T00:00:00,MSFT,BUY,1.9032688970110463,408.8000773161223,778.0564722514866,
2024-05-31T00:00:00,MSFT,SELL,1.9032688970110463,410.7792956793659,781.8234570026411,3.766984751154496
2024-05-31T00:00:00,SPY,SELL,1.7124194954504575,512.0335532670296,876.8162389392317,14.755869567668697
2024-06-03T00:00:00,SPY,BUY,1.6636149774184428,518.3793957801983,862.3837268050605,
2024-06-06T00:00:00,MSFT,BUY,1.8570621017800466,418.77195861976713,777.6855336409715,
2024-07-16T00:00:00,MSFT,SELL,1.8570621017800466,447.71243723502874,831.4297996847497,53.744266043778225
2024-07-22T00:00:00,SPY,SELL,1.6636149774184428,542.5391225128986,902.5762100479176,40.192483242857065
2024-07-23T00:00:00,SPY,BUY,1.5930878105562616,545.139119444721,868.454486244759,
2024-07-25T00:00:00,AAPL,SELL,5.569762338288943,217.03254790957965,1208.8197115296675,177.56921924251333
2024-07-25T00:00:00,SPY,SELL,1.5930878105562616,531.1095402915304,846.1041347085767,-22.350351536182302
2024-08-14T00:00:00,AAPL,BUY,4.460226589322067,219.34969756335255,978.3493534318189,
2024-08-14T00:00:00,SPY,BUY,1.8418922217223217,533.6472782266503,982.9207709089549,
2024-08-16T00:00:00,MSFT,BUY,1.9082781455384723,416.1527983415671,794.1352902798916,
2024-08-29T00:00:00,MSFT,SELL,1.9082781455384723,409.73232780681,781.8832466743409,-12.252043605550739
2024-08-30T00:00:00,MSFT,BUY,1.9419657783221007,411.20566941282516,798.5473378517374,
2024-09-04T00:00:00,MSFT,SELL,1.9419657783221007,400.81572585116413,778.3704230162937,-20.176914835443768
2024-09-05T00:00:00,AAPL,SELL,4.460226589322067,219.96345235792268,981.0868388858845,2.7374854540655633
2024-09-06T00:00:00,SPY,SELL,1.8418922217223217,539.5369491428135,993.76890995794,10.848139048985104
2024-09-12T00:00:00,MSFT,BUY,2.3405146216938943,418.8341564763246,980.2874672976662,
2024-09-13T00:00:00,SPY,BUY,1.6128500971966453,550.2215972325345,887.4249565761867,
2024-09-20T00:00:00,AAPL,BUY,3.5238967786061486,228.69767675395116,805.9070063879587,
2024-10-02T00:00:00,MSFT,SELL,2.3405146216938943,417.2764962194944,976.6417406909236,-3.6457266067426417
2024-10-08T00:00:00,AAPL,SELL,3.5238967786061486,222.61337148885917,784.4665426642447,-21.44046372371406
2024-10-09T00:00:00,AAPL,BUY,3.9768546755161625,223.98392719062363,890.7515280885033,
2024-10-23T00:00:00,MSFT,BUY,1.9106395184881853,426.30433788296824,814.513914862139,
2024-10-31T00:00:00,AAPL,SELL,3.9768546755161625,227.61546446312963,905.1936240699799,14.442095981476655
2024-11-01T00:00:00,MSFT,SELL,1.9106395184881853,403.8767932906094,771.6629618613223,-42.85095300081673
2024-11-01T00:00:00,SPY,SELL,1.6128500971966453,562.2317328111561,906.7955049115114,19.37054833532477
2024-11-07T00:00:00,MSFT,BUY,2.348640188982916,416.8255971906878,978.9733493588539,
2024-11-07T00:00:00,SPY,BUY,1.6753825212865694,584.81418237759,979.7874593559103,
2024-11-12T00:00:00,MSFT,SELL,2.348640188982916,413.0008297957336,969.9903469415528,-8.983002417301009
2024-11-13T00:00:00,MSFT,BUY,2.1081712792057825,417.181832766643,879.4907580450666,
2024-11-18T00:00:00,MSFT,SELL,2.1081712792057825,409.66323575154723,863.6402677579193,-15.850490287147295
2024-11-19T00:00:00,AAPL,BUY,3.880405195841235,225.97255584442502,876.8650798162305,
2024-11-26T00:00:00,MSFT,BUY,1.920794567085316,415.98450255129796,799.0207724922209,
2024-12-19T00:00:00,SPY,SELL,1.6753825212865694,581.9530481195475,974.9939650289317,-4.793494326978589
2024-12-23T00:00:00,MSFT,SELL,1.920794567085316,432.1220140257198,830.0176168585673,30.99684436634641
2024-12-26T00:00:00,SPY,BUY,1.5013267728384432,593.134223340511,890.4882893878457,
2024-12-30T00:00:00,SPY,SELL,1.5013267728384432,580.4853853754317,871.498250305577,-18.99003908226871
